"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KCTD9",-0.221079855989132,5.38247375341667,-0.728074555669717,0.476789784282698,0.995890648044264,-4.65811583452845
"NKIRAS2",0.105894374184781,4.53347512883333,0.728048978520421,0.476805026141796,0.995890648044264,-4.65811988455282
"ZNF292",-0.158497122293476,5.29691597966667,-0.727889337082848,0.476900165786148,0.995890648044264,-4.65814516018582
"ZNF318",-0.125951061065218,5.00471136954167,-0.727837591540477,0.476931006411378,0.995890648044264,-4.65815335187231
"FAM124B",0.174531087510869,0.796917269,0.727836806440721,0.476931474344304,0.995890648044264,-4.65815347615519
"HSD11B1",-0.217227775228261,1.30139387304167,-0.727743446879404,0.476987120203863,0.995890648044264,-4.65816825431291
"SLC22A18",0.208703695673913,3.78572041575,0.727486920472461,0.477140039731887,0.995890648044264,-4.65820885195364
"CHIC1",-0.160323651119565,1.58095985875,-0.727389767950095,0.477197961574986,0.995890648044264,-4.65822422390453
"GUCY2F",-0.13247838873913,0.61532762825,-0.727313477875737,0.477243448280663,0.995890648044264,-4.65823629361719
"EPCAM",0.17141125347826,8.387800351375,0.727304750386267,0.477248652068473,0.995890648044264,-4.65823767430557
"PCGF1",0.131390628445652,5.08279224054167,0.727270283856104,0.477269203156555,0.995890648044264,-4.65824312676493
"NRGN",-0.115682195717392,0.941359578916667,-0.727265079412538,0.477272306415379,0.995890648044264,-4.65824395006595
"TPRN",0.178471267423913,2.55650062083333,0.727209336176156,0.477305545248304,0.995890648044264,-4.65825276786816
"ANXA4",-0.121280075858699,6.081517649125,-0.727149917219334,0.477340977381435,0.995890648044264,-4.65826216645663
"PHKG1",-0.166246287836957,1.106033193,-0.727069629358751,0.477388856355111,0.995890648044264,-4.65827486489794
"PLIN5",0.0920430437826087,0.446898883916667,0.726870915662294,0.477507369907828,0.995890648044264,-4.65830628837709
"SLC25A17",0.112822449184781,4.45614448758333,0.726852910970951,0.477518108838863,0.995890648044264,-4.65830913516166
"HKDC1",0.104420980847826,0.498184690916667,0.726414889977314,0.47777941175744,0.995890648044264,-4.65837837287692
"SAMD4B",0.137537789456522,5.42268766270833,0.726207764435037,0.477903002970141,0.995890648044264,-4.65841110016606
"LRRC46",-0.124318804728261,0.819531423583333,-0.726153800381519,0.477935206302827,0.995890648044264,-4.65841962550268
"YIPF2",0.15669140428261,5.67658958129167,0.726145102794577,0.47794039675494,0.995890648044264,-4.65842099951014
"ZNF17",0.192663956065219,3.21893047191667,0.726139977096929,0.477943455629269,0.995890648044264,-4.65842180923901
"SLC5A1",0.210469964706521,3.29327777775,0.726117045688948,0.477957140601428,0.995890648044264,-4.65842543175156
"YBX3",0.142832675021735,8.21507924733333,0.725983905645358,0.478036600349473,0.995890648044264,-4.6584464620954
"PHLDB3",0.136534839456523,2.04942684308333,0.725833483970612,0.478126383502691,0.995890648044264,-4.65847021806093
"SRP54",0.113311403815218,5.78313632975,0.725715947371852,0.478196545341559,0.995890648044264,-4.6584887774684
"FLT4",-0.201760998586957,0.646755358416667,-0.725713293717444,0.478198129474684,0.995890648044264,-4.65848919645813
"GRIN2B",-0.147213244586957,1.34623628591667,-0.725621455191261,0.47825295559601,0.995890648044264,-4.65850369615004
"GOLGA5",-0.105340282000001,6.08310489979167,-0.725488697276569,0.478332216571536,0.995890648044264,-4.65852465341107
"PHLPP2",-0.183380595684783,3.53845454004167,-0.725371088735336,0.478402439412535,0.995890648044264,-4.65854321633242
"CYSRT1",-0.0958272618804349,1.05344362804167,-0.725153101061923,0.478532613877251,0.995890648044264,-4.65857761566768
"PAG1",-0.189457772521739,1.28870268154167,-0.725148533735415,0.478535341548014,0.995890648044264,-4.6585783363119
"KCNRG",-0.157224637880435,2.64500175683333,-0.725117337366728,0.478553972700574,0.995890648044264,-4.65858325844517
"MTX2",-0.142758114413042,5.66285305204167,-0.724953052191014,0.478652094542325,0.995890648044264,-4.65860917609591
"ARAP2",-0.209316542554348,3.21829276195833,-0.724760517726259,0.478767103994516,0.995890648044264,-4.65863954371027
"CEP170B",0.173780995630437,4.38792129979167,0.724643439676554,0.478837048019583,0.995890648044264,-4.6586580064082
"LRTOMT",-0.119089718869564,3.37731911983333,-0.724604872030019,0.478860090193827,0.995890648044264,-4.65866408777692
"C11orf84",0.114948238271738,4.69989235670833,0.724515347303673,0.478913579139536,0.995890648044264,-4.6586782029775
"SCN8A",-0.148163070119565,1.44943197970833,-0.724474797835378,0.478937807679058,0.995890648044264,-4.65868459582783
"MYSM1",-0.104539666347827,4.04423231370833,-0.724212092076372,0.479094793599014,0.995890648044264,-4.658726005148
"PLPPR4",-0.340863289423913,1.33795377275,-0.724102062362646,0.47916055353044,0.995890648044264,-4.65874334474779
"PPM1M",0.208302281456521,2.82441269816667,0.724074955651089,0.479176754849321,0.995890648044264,-4.65874761613885
"KYAT1",-0.0894607944239123,2.26841424204167,-0.724004608811227,0.479218801739406,0.995890648044264,-4.65875870051078
"MDH2",-0.109804122619565,8.01512478816667,-0.723971190885954,0.479238776682038,0.995890648044264,-4.65876396575224
"ZNF410",0.0894649443804401,5.52585177441667,0.723757743900171,0.479366372363702,0.995890648044264,-4.65879759080314
"VGLL4",0.114401484,5.89400870354167,0.72375299851457,0.47936920932044,0.995890648044264,-4.6587983382601
"ACRBP",-0.140731194989132,1.4399534315,-0.723474249900882,0.479535872521471,0.995890648044264,-4.65884223696479
"SPESP1",-0.145775982108696,1.6567368375,-0.723357949163662,0.479605418700912,0.995890648044264,-4.65886054812878
"PHLDB2",0.260698303434783,1.77789982191667,0.723260803488781,0.479663515037344,0.995890648044264,-4.65887584138392
"MAP4K4",0.136930195880437,6.10733023541667,0.723254276118676,0.479667418771679,0.995890648044264,-4.65887686889616
"CLDND1",-0.0991388411413023,6.13731367641667,-0.723253427903785,0.479667926053268,0.995890648044264,-4.65887700241812
"CYP4Z1",-0.119485032434783,0.751757885666667,-0.723223864488479,0.479685606886258,0.995890648044264,-4.65888165606337
"UHRF1BP1",0.110763196989131,3.74327159983333,0.723179360406995,0.479712223936107,0.995890648044264,-4.65888866123402
"CHN2",-0.178380532684783,1.17214995633333,-0.723036211055293,0.47979784482962,0.995890648044264,-4.65891119107443
"PCBP1",0.0913859850434786,8.24055291354167,0.72303130908652,0.47980077697034,0.995890648044264,-4.65891196251007
"NTAN1",0.103488586510867,6.052864361875,0.723012081455804,0.479812278191009,0.995890648044264,-4.65891498836765
"MIB2",0.188417139097825,2.52476950541667,0.722903946554261,0.479876963343977,0.995890648044264,-4.65893200425312
"PITPNM2",0.149679609467391,2.76852035875,0.722781180489977,0.479950407004997,0.995890648044264,-4.65895131972248
"CPXM2",0.204014819184782,1.61099095370833,0.722726554491821,0.479983088656504,0.995890648044264,-4.65895991339667
"ZNF488",0.246460619152173,1.70758723508333,0.722331365474377,0.480219561919235,0.995890648044264,-4.65902206667647
"NR2F6",-0.0970317979347826,6.01792974825,-0.722233252148094,0.480278281742256,0.995890648044264,-4.65903749274257
"EIF3F",0.103089947358695,8.12764940454167,0.722122617855465,0.480344500367649,0.995890648044264,-4.65905488520519
"DCTD",-0.152255862239127,4.81991994933333,-0.722047485442157,0.480389472935609,0.995890648044264,-4.6590666951787
"TMEM192",-0.111921413684783,2.59494573504167,-0.721993339271775,0.48042188516725,0.995890648044264,-4.65907520567166
"ZNF283",0.23663637826087,3.049930523125,0.721990758838966,0.480423429862773,0.995890648044264,-4.65907561124027
"SLC7A1",0.131279053054346,4.543881100375,0.721940601613299,0.480453455507394,0.995890648044264,-4.65908349423374
"GRASP",0.169906953467392,1.06749133458333,0.721758785907456,0.480562305303116,0.995890648044264,-4.65911206533182
"TOP2A",-0.158749960826093,7.36665335875,-0.721489815553712,0.48072335995598,0.995890648044264,-4.65915432043728
"C12orf75",0.176296606717391,2.87297555125,0.721471267147851,0.480734467595389,0.995890648044264,-4.65915723386548
"AKAP6",-0.117799079630435,1.74926974104167,-0.72132180393716,0.480823978625004,0.995890648044264,-4.65918070786038
"HIST1H2AH",0.154377713923912,7.28878277108333,0.7213046999085,0.480834222575914,0.995890648044264,-4.6591833938632
"CSNK2A3",-0.187334978141305,3.670140741625,-0.721219507077372,0.480885248232118,0.995890648044264,-4.65919677163163
"LGALS8",-0.142337713152173,3.92634553758333,-0.721044119185933,0.480990305744995,0.995890648044264,-4.65922430823435
"RAB4B",0.171571521054349,4.02623812225,0.72092964609327,0.481058882604377,0.995890648044264,-4.65924227775235
"RMDN3",-0.0988329646956521,4.27748135958333,-0.72084907376228,0.481107154182926,0.995890648044264,-4.65925492414373
"FHOD3",-0.296029570771742,3.182406149,-0.720574169845137,0.481271873188881,0.995890648044264,-4.65929806276266
"EDA",-0.16690112726087,2.05277424745833,-0.720533318802381,0.481296353489116,0.995890648044264,-4.65930447196096
"TMEM86B",0.136466405445652,1.65353873595833,0.720260890993334,0.481459626886466,0.995890648044264,-4.65934720540487
"MSLN",0.330913030456522,2.674055058875,0.720130531905979,0.481537766289234,0.995890648044264,-4.65936764863888
"SOD3",0.281271612065218,2.6169892625,0.719864937014264,0.481696991620823,0.995890648044264,-4.65940928968541
"AQP4",0.309314262347826,1.32108597508333,0.719669976633829,0.481813891171914,0.995890648044264,-4.65943984765621
"PKD1",-0.149053945152174,4.87247008716667,-0.719637063495608,0.481833627774518,0.995890648044264,-4.65944500571378
"PDS5B",-0.0964028786413049,4.897186293125,-0.719453676519616,0.48194360590932,0.995890648044264,-4.65947374177384
"MATN2",-0.197829312097829,2.968314948125,-0.719447148784174,0.481947520901689,0.995890648044264,-4.65947476452554
"CALML3",-0.0987849816086959,1.493805782625,-0.719417459536611,0.481965327189329,0.995890648044264,-4.65947941606932
"ARHGAP42",0.15775741853261,2.378117537375,0.719386277134644,0.481984029425568,0.995890648044264,-4.65948430136794
"SESTD1",-0.175024250478264,4.49157042204167,-0.719338945320315,0.482012418402257,0.995890648044264,-4.6594917164094
"IFI35",0.330624967913042,2.209196891125,0.718872399572829,0.482292299363469,0.995890648044264,-4.65956478259073
"PDHA1",-0.126895527315215,6.71325497595833,-0.718851788995015,0.482304665883641,0.995890648044264,-4.6595680094589
"KLHL29",0.107326811380434,1.16113517908333,0.71872705599413,0.482379510754931,0.995890648044264,-4.6595875363586
"MID2",-0.184737542793479,3.130616465625,-0.718614888987435,0.482446821412047,0.995890648044264,-4.65960509347804
"LMOD1",0.255047274369565,1.682891580125,0.718534219733565,0.482495233931893,0.995890648044264,-4.65961771885163
"LGR4",0.198810495836959,5.073431190875,0.718249876996886,0.48266590124681,0.995890648044264,-4.65966221065464
"CDSN",0.248194667641304,1.91617463404167,0.718204647065908,0.482693052320805,0.995890648044264,-4.65966928644542
"DYNLT1",0.102714852402174,7.66976263704167,0.717863890047329,0.482897634501599,0.995890648044264,-4.65972258185721
"WBP4",-0.128607424619566,3.90682624283333,-0.717756135664213,0.482962338311649,0.995890648044264,-4.6597394302709
"CRMP1",-0.134885025956523,1.978655998125,-0.717463574330201,0.483138040028845,0.995890648044264,-4.65978516362089
"KDELC1",-0.231197446739132,3.953103536375,-0.717277846265667,0.483249601249628,0.995890648044264,-4.65981418810799
"RWDD2B",0.111276690945651,5.05058902929167,0.717218678364724,0.483285144825916,0.995890648044264,-4.65982343311144
"PLCG2",0.350810208543476,3.56905444908333,0.71708862642796,0.483363275594381,0.995890648044264,-4.65984375137797
"SRA1",-0.106189190489133,4.69416663283333,-0.716955969386967,0.483442979142418,0.995890648044264,-4.65986447325982
"SAMD9",0.335346571108695,2.26415354483333,0.716803341796679,0.483534691124826,0.995890648044264,-4.65988831043999
"EVI5L",0.154246413532609,2.85673788254167,0.716773653426073,0.483552531689149,0.995890648044264,-4.6598929466056
"HIST2H2AA3",0.172660216478262,10.0832110667917,0.716714011099534,0.48358837359566,0.995890648044264,-4.65990225989328
"HIST2H2AA4",0.172660216478262,10.0832110667917,0.716714011099534,0.48358837359566,0.995890648044264,-4.65990225989328
"MAPRE3",-0.169548085467391,2.38988264054167,-0.71668531320574,0.483605620084547,0.995890648044264,-4.65990674088969
"GRAMD2A",0.171497949641304,2.149889523,0.716668102220483,0.483615963494804,0.995890648044264,-4.65990942820049
"SARM1",-0.109566809771739,1.13416756025,-0.716527465003441,0.483700488177457,0.995890648044264,-4.65993138503717
"MAP6",-0.259315747336956,1.54065617154167,-0.716485444593205,0.48372574465661,0.995890648044264,-4.65993794468352
"PRPF6",0.123276928336953,7.028509785125,0.71647866183331,0.483729821525776,0.995890648044264,-4.6599390034822
"VPS4A",0.136249253652174,4.7267239325,0.716407970282569,0.483772312847274,0.995890648044264,-4.65995003800384
"SERPINE2",0.355248898923913,4.70002799779167,0.716364361945399,0.483798526077814,0.995890648044264,-4.65995684451605
"HK1",-0.147287995597825,6.523632556,-0.716109572420513,0.483951698412941,0.995890648044264,-4.65999660539557
"ANKRD36",-0.185111066010867,5.63923816125,-0.715843925954822,0.48411142825255,0.995890648044264,-4.66003804710681
"MIA",0.356798292630435,5.62269202220833,0.715756839034505,0.484163799311294,0.995890648044264,-4.66005162996364
"EZR",0.133036325336954,7.91204944479167,0.715679204270855,0.484210489001591,0.995890648044264,-4.66006373733441
"MMAB",0.112463886391304,3.34291364679167,0.715491560340029,0.484323349428471,0.995890648044264,-4.66009299612132
"FBXL20",0.0941395069456532,3.15376460375,0.715488073600141,0.484325446712585,0.995890648044264,-4.66009353973402
"GCSH",-0.185741235293477,6.47129538629167,-0.715244627156836,0.48447189375832,0.995890648044264,-4.66013148928174
"HNRNPLL",-0.0971861416739142,5.378518141,-0.715157709965074,0.484524185806858,0.995890648044264,-4.66014503554053
"MLPH",0.255033568413044,3.02727138454167,0.715025462549034,0.484603756323536,0.995890648044264,-4.66016564380865
"SLC16A7",0.134200113413043,0.8856939935,0.71474689257843,0.484771391400774,0.995890648044264,-4.66020904256254
"AMY2B",-0.32865274222826,4.580088863,-0.714641472429616,0.484834839051048,0.995890648044264,-4.66022546215915
"INTS5",0.0916898867391276,3.843421194875,0.71460471617559,0.484856962144906,0.995890648044264,-4.66023118657991
"PRC1",-0.140445669130435,6.520194427,-0.714510132264823,0.484913893674428,0.995890648044264,-4.6602459158746
"PTPN9",0.104574251771742,4.994681599125,0.714423143626436,0.484966256985636,0.995890648044264,-4.66025946084209
"METTL7B",0.300508943706522,1.72132937008333,0.714411185302135,0.484973455629503,0.995890648044264,-4.6602613227531
"GYG2",-0.211116836826087,2.75851830608333,-0.714304980931905,0.485037391062122,0.995890648044264,-4.66027785755222
"NMRK1",-0.0959683504456521,3.54994737329167,-0.714265556562286,0.485061125951851,0.995890648044264,-4.66028399491478
"NICN1",-0.0792996760434779,2.31020551983333,-0.714203863429577,0.485098268818563,0.995890648044264,-4.66029359834547
"MAPK14",0.106940779413043,5.413804190375,0.714196110579672,0.485102936605811,0.995890648044264,-4.66029480513661
"RNF19B",-0.138655754021741,4.34129193941667,-0.713919804731322,0.485269310458693,0.995890648044264,-4.66033780664736
"MDC1",0.151999353282607,5.03376204895833,0.713917325878079,0.485270803219705,0.995890648044264,-4.66033819236434
"HSPD1",-0.189636390760869,9.65807011108333,-0.713840578031252,0.485317021981263,0.995890648044264,-4.66035013396761
"SCD5",-0.260620415641305,3.18663561491667,-0.713751827693727,0.485370472080004,0.995890648044264,-4.66036394167292
"EMB",-0.22276674448913,1.60805066141667,-0.713364174928407,0.485603977704665,0.995890648044264,-4.6604242344065
"PFAS",0.115980064565218,2.87663971883333,0.713188989833035,0.485709523595224,0.995890648044264,-4.66045147184669
"USP24",-0.124773265152172,5.854178330375,-0.713110865462188,0.485756596508108,0.995890648044264,-4.66046361654712
"VPS35",0.100038348369564,6.733766713125,0.712922437897942,0.485870142404429,0.995890648044264,-4.66049290336786
"MMP1",-0.286829185413044,0.619558526791667,-0.712919532007915,0.485871893608117,0.995890648044264,-4.6604933549689
"PLD3",0.18539863971739,6.05820186741667,0.712844445551416,0.485917144956155,0.995890648044264,-4.66050502349911
"RDX",-0.191487413347825,6.93142544125,-0.712744290430911,0.485977507979136,0.995890648044264,-4.66052058602306
"VIM",0.292402280869561,9.668232921875,0.712696928696316,0.486006054219365,0.995890648044264,-4.66052794460856
"NDUFA9",0.100804203315214,7.473601776,0.712424672814337,0.486170169674197,0.995890648044264,-4.66057023649303
"TSR1",-0.136389952478259,5.705338640875,-0.712394151770384,0.486188569757801,0.995890648044264,-4.66057497669381
"PTRHD1",0.143614973695652,6.92473665683333,0.711936965951293,0.486464240568896,0.995890648044264,-4.66064596017688
"C6orf226",-0.216300409804346,3.40235483875,-0.711727508044335,0.48659056892804,0.995890648044264,-4.66067846738768
"RPS21",-0.167882695902172,9.31617940370833,-0.711661261546285,0.486630527583975,0.995890648044264,-4.66068874685795
"TLE3",0.224806504413045,3.99313860708333,0.711596032084251,0.486669874676932,0.995890648044264,-4.66069886767953
"ARMC12",0.128362475521739,1.236979219375,0.711510871237149,0.486721247418279,0.995890648044264,-4.66071207975197
"SIX2",-0.225224590673914,2.50934037979167,-0.711338102173727,0.486825479102551,0.995890648044264,-4.66073887924781
"WIZ",-0.139315606978261,4.76369512733333,-0.711332702070602,0.486828737200628,0.995890648044264,-4.6607397168043
"AAAS",0.0897915607173916,5.801605865,0.711211253069004,0.486902015640026,0.995890648044264,-4.66075855205507
"RAI14",0.231884647510869,5.25555617616667,0.710981075660454,0.487040915190882,0.995890648044264,-4.66079424186439
"ANKDD1A",-0.102679331152174,0.591698020666667,-0.710794912374653,0.487153271724421,0.995890648044264,-4.66082309957998
"IGF2BP3",-0.316317990663044,3.35057024220833,-0.710430521622827,0.487373239513057,0.995890648044264,-4.66087956531039
"REXO4",0.117479721423911,4.27394961895833,0.709989063480767,0.48763980824937,0.995890648044264,-4.66094793868244
"P4HTM",0.190388559086956,4.18837974,0.709942142605856,0.487668145863934,0.995890648044264,-4.66095520358987
"CYP26A1",-0.200590464271739,0.72765198075,-0.709902565746499,0.487692048854449,0.995890648044264,-4.66096133106649
"ASB6",0.106448610336957,2.62009137383333,0.709785746744328,0.487762607334448,0.995890648044264,-4.66097941575635
"GNAS",-0.133430572032612,10.705614162,-0.709456947426394,0.487961233892079,0.995890648044264,-4.66103030272799
"ZFYVE16",-0.118338842000001,4.21618348291667,-0.709395758564999,0.487998203140716,0.995890648044264,-4.66103977036008
"GALNT7",0.180788532608696,3.943631573625,0.709236645156873,0.488094344433598,0.995890648044264,-4.6610643862471
"GTF2E1",0.130596785782608,3.48254394204167,0.709231219810283,0.488097622794422,0.995890648044264,-4.66106522549674
"NMNAT1",0.182323585608695,2.684093476125,0.709070402801692,0.488194805188475,0.995890648044264,-4.6610900997554
"MRPL49",0.112083616913042,4.47388230983333,0.708898279600711,0.488298832600198,0.995890648044264,-4.66111671720365
"C3orf58",-0.232297682532608,4.603106333,-0.708285383601781,0.488669359316301,0.995890648044264,-4.6612114496465
"TRIM9",0.261353424173912,1.691527993375,0.70823090714593,0.488702301111701,0.995890648044264,-4.66121986626927
"CRIP1",0.517231238565219,5.96844544625,0.708183514983244,0.488730960114458,0.995890648044264,-4.66122718789647
"DONSON",-0.148028407282609,5.48913825925,-0.707742311189783,0.488997812515857,0.995890648044264,-4.66129532855229
"GTPBP2",0.173605762184785,5.408162179375,0.70756739216031,0.489103632189757,0.995890648044264,-4.66132233298526
"WIF1",-0.41353303677174,1.91844684995833,-0.70755896357007,0.489108731521917,0.995890648044264,-4.6613236340611
"NPAS1",0.118812482836957,0.505759184,0.707484529124627,0.489153766030054,0.995890648044264,-4.66133512350165
"ATP5J2",-0.110645666130438,9.12844308033333,-0.707421869636093,0.489191678317945,0.995890648044264,-4.66134479456282
"ABCA12",0.216575109641304,1.63167865083333,0.707322834924384,0.489251603058013,0.995890648044264,-4.66136007832689
"GSTA4",0.14847471029348,5.12566472145833,0.707234933879566,0.489304794567111,0.995890648044264,-4.66137364225817
"RFXAP",-0.142186160086955,2.40074716183333,-0.707122114894974,0.489373069643383,0.995890648044264,-4.66139104904437
"DBR1",0.134109071793481,4.551258885125,0.707120934783773,0.489373783845217,0.995890648044264,-4.66139123111002
"FUBP1",-0.100931071195656,7.22689895745833,-0.707024370061006,0.489432226774612,0.995890648044264,-4.66140612803851
"ZNF780B",-0.126410098195652,2.5716932445,-0.706947307518239,0.489478869536178,0.995890648044264,-4.66141801508225
"SPINK5",-0.330447809054348,1.43486436670833,-0.706913250219892,0.489499483840151,0.995890648044264,-4.66142326811589
"TBC1D16",0.189477321554347,3.46897902145833,0.706768110225174,0.489587340340942,0.995890648044264,-4.66144565212318
"CEACAM1",0.155402170413045,4.55376246570833,0.706540735105463,0.489724994264437,0.995890648044264,-4.66148071045651
"HSPB2",0.32356792676087,2.35689181133333,0.706162211468584,0.489954204682914,0.995890648044264,-4.66153905156634
"CBLB",0.241696885043478,4.282167999,0.705823410813752,0.490159414832506,0.995890648044264,-4.66159124652075
"RARRES2",0.426488731380434,2.27878400279167,0.705802603379224,0.490172019456226,0.995890648044264,-4.66159445134201
"ZBP1",0.259542515663043,1.18171363679167,0.705671150885895,0.49025165449603,0.995890648044264,-4.66161469608062
"FN1",0.515337492097827,6.37564972358333,0.705512236662974,0.490347936240823,0.995890648044264,-4.66163916563934
"ADAT1",-0.138649494815217,3.50644755579167,-0.705456222469924,0.490381876344911,0.995890648044264,-4.66164778951013
"DPP4",0.262128361739131,3.06517886258333,0.70536111904587,0.490439504547411,0.995890648044264,-4.66166243010328
"ZSCAN26",0.141379627956522,3.36874523645833,0.705318385968775,0.490465400078603,0.995890648044264,-4.661669008025
"MYRF",0.127573038793478,1.38840124795833,0.705205413366782,0.490533863459567,0.995890648044264,-4.66168639623002
"TMEM258",0.102063862260876,8.11095897554167,0.705096379643053,0.490599945137007,0.995890648044264,-4.66170317581706
"GOLGA6A",-0.12705903376087,1.80464405579167,-0.70476093888671,0.490803277312147,0.995890648044264,-4.66175478342085
"SRP19",-0.110897806597825,5.60761469320833,-0.704686282581225,0.490848538026047,0.995890648044264,-4.66176626631184
"SYNCRIP",0.0967634624130422,8.09805767075,0.704651168418881,0.490869826989381,0.995890648044264,-4.66177166684671
"C9orf152",-0.182556994586956,1.4279195715,-0.704572309546052,0.490917639409059,0.995890648044264,-4.66178379441082
"SKA1",-0.113141971880437,3.00832764979167,-0.704486456004639,0.490969695831736,0.995890648044264,-4.66179699629062
"RIOK1",-0.106411225521738,6.26041119645833,-0.704009247819223,0.49125910525579,0.995890648044264,-4.66187035133946
"ATP5B",-0.135132596391305,9.21024553133333,-0.703998545688494,0.491265596857345,0.995890648044264,-4.66187199592941
"EREG",-0.216529090793478,0.677716267166667,-0.703817117597063,0.49137565352984,0.995890648044264,-4.66189987246729
"CPTP",0.195781433,2.99925589804167,0.703722209557185,0.491433231763855,0.995890648044264,-4.66191445258241
"GPR137C",-0.144750272054348,1.1382815855,-0.70370990145097,0.491440699061174,0.995890648044264,-4.66191634326905
"PPM1J",-0.191701386532609,2.105461073,-0.703475449277328,0.491582953326505,0.995890648044264,-4.66195235254405
"RTBDN",-0.125023536532609,0.736041067083333,-0.70341426893876,0.491620078579094,0.995890648044264,-4.66196174740287
"TSC22D2",-0.107228474076088,4.40007113045833,-0.703287063915809,0.49169727398098,0.995890648044264,-4.66198127867584
"TMEM14A",0.194472857684782,5.59932783295833,0.703277695956299,0.49170295928451,0.995890648044264,-4.66198271692299
"USP6NL",-0.0971693595217378,4.99605235291667,-0.703140009547408,0.491786523982708,0.995890648044264,-4.66200385370732
"SUMF2",-0.133055613097826,6.19926574341667,-0.703060945998087,0.491834513033983,0.995890648044264,-4.66201598938933
"PPP1R12C",0.170508776521739,4.07662484975,0.702701866946379,0.492052497127158,0.995890648044264,-4.66207109003739
"HEG1",0.18789417955435,2.90856398895833,0.702539105877593,0.492151322230208,0.995890648044264,-4.6620960574022
"RHOQ",0.137338946782608,4.48470331341667,0.702351934119082,0.492264983378707,0.995890648044264,-4.66212476293312
"COTL1",0.191004326532609,5.77386978091667,0.702329673725436,0.492278502157343,0.995890648044264,-4.66212817643454
"CCDC84",-0.167908039021742,4.89712226325,-0.702324764194281,0.49228148375408,0.995890648044264,-4.66212892926944
"ZNF460",0.196547445891303,5.182073818,0.70226386163534,0.492318471235607,0.995890648044264,-4.66213826776742
"PLEKHH1",0.156700270543477,3.201344602875,0.702203907644181,0.492354884222143,0.995890648044264,-4.66214746010791
"HIST2H3A",-0.191062179586957,7.31368929220833,-0.702072885775507,0.492434465696292,0.995890648044264,-4.66216754635822
"HIST2H3C",-0.191062179586957,7.31368929220833,-0.702072885775507,0.492434465696292,0.995890648044264,-4.66216754635822
"ZNF296",-0.151785266717392,2.521085812875,-0.701835276135437,0.492578806833683,0.995890648044264,-4.66220396443115
"SNRPG",0.133246678576084,7.96873035954167,0.701794376411535,0.492603654760596,0.995890648044264,-4.66221023195598
"RPP25",-0.122378166793478,2.37734275333333,-0.70140327253615,0.492841300317036,0.995890648044264,-4.66227014867069
"WDR13",0.155546673521739,5.22189205575,0.701272222936636,0.492920944707809,0.995890648044264,-4.66229021863951
"C11orf57",-0.135777115967391,4.48415259320833,-0.701075573451995,0.493040471070677,0.995890648044264,-4.66232032878513
"TRAF1",-0.130983504217391,1.49118933104167,-0.701071597529803,0.493042887867987,0.995890648044264,-4.66232093748362
"PGAP1",-0.172927787597825,2.34089523158333,-0.70084621354214,0.493179900740242,0.995890648044264,-4.66235543785067
"UBL3",-0.136314985619566,3.78866996720833,-0.700826903358728,0.493191640604359,0.995890648044264,-4.66235839326992
"MRC2",0.274727723565216,2.3714891645,0.700804838916068,0.493205055154666,0.995890648044264,-4.66236177013856
"CHAC2",0.114377615641303,3.5769084685,0.700763171704233,0.493230388210869,0.995890648044264,-4.66236814686729
"PRIM1",-0.15539080896739,4.68856700733333,-0.700743559471943,0.493242312425352,0.995890648044264,-4.66237114819562
"CADM1",0.283322538336956,4.32883547516667,0.700706463221778,0.493264867364002,0.995890648044264,-4.66237682495827
"TMEM116",-0.113061230706522,3.5661334155,-0.700671591889674,0.493286070078008,0.995890648044264,-4.66238216100062
"IL22RA2",-0.185989010706522,0.954606525458333,-0.700571538672028,0.49334690810501,0.995890648044264,-4.66239746991171
"AREG",-0.311167659217389,4.80900917458333,-0.700540809539348,0.493365594041022,0.995890648044264,-4.66240217131169
"PGPEP1",0.224543659434783,1.98846235475,0.70035443416457,0.493478935056613,0.995890648044264,-4.66243068182847
"U2SURP",0.136560204554347,5.72747258304167,0.700292947402489,0.49351633052889,0.995890648044264,-4.66244008618926
"PFKP",-0.313016520456523,7.303484617375,-0.700252705282201,0.493540806176294,0.995890648044264,-4.6624462407949
"LRRC40",-0.118249614978259,4.73174050683333,-0.700208916283066,0.493567439876905,0.995890648044264,-4.66245293749777
"VPS54",-0.111942764739132,5.25854367379167,-0.700153328473485,0.493601251157497,0.995890648044264,-4.66246143806562
"MRVI1",0.120261725402174,0.58046514775,0.699850087561824,0.49378572128218,0.995890648044264,-4.66250779944731
"INTS8",-0.117482357391308,5.69088738791667,-0.699561321689217,0.493961423315344,0.995890648044264,-4.66255193105226
"AUTS2",-0.143254278510871,5.46763490225,-0.699264577167971,0.494142018119629,0.995890648044264,-4.66259726500306
"RPL37A",0.11284267032609,11.2083690341667,0.699231812263486,0.494161960775483,0.995890648044264,-4.66260226947202
"CCDC86",0.10211064394565,4.61551322704167,0.699199135204934,0.494181850431884,0.995890648044264,-4.66260726031402
"DHRS13",-0.130064824054348,2.941849496125,-0.699175719920064,0.494196102980898,0.995890648044264,-4.66261083645545
"HIST1H3B",0.141974639413046,9.33683949941667,0.69892316228041,0.494349846481577,0.995890648044264,-4.66264940194633
"COL4A5",0.307920462086956,3.671149546625,0.698646080289132,0.494518551251399,0.995890648044264,-4.66269169792169
