"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FHOD3",-0.262830277702376,0.127160243115921,-1.21349353366149,0.238530620688775,0.999265045113336,-4.56592203723519
"NT5E",-0.36879743141517,0.12532736019618,-1.2134793840642,0.238535913325194,0.999265045113336,-4.56592463046977
"TNNC2",-0.240465128609805,-0.0784903569074624,-1.2133631547736,0.23857939208972,0.999265045113336,-4.56594593125774
"NAF1",-0.323333180929987,0.0897043858150756,-1.21335381316035,0.238582886837807,0.999265045113336,-4.56594764318368
"RNF111",-0.262691179827274,0.0616657587701255,-1.21335309078775,0.238583157082922,0.999265045113336,-4.56594777556387
"PRPF18",-0.285648567959242,-0.264162243069312,-1.21298694623923,0.238720164402038,0.999265045113336,-4.56601486662255
"SLC43A2",0.284649540598711,-0.150559725155441,1.21279144669808,0.238793342606421,0.999265045113336,-4.56605068300971
"IL15",0.237623952534385,-0.147910638990642,1.21260832431801,0.238861903273733,0.999265045113336,-4.56608422788496
"SMARCD2",0.368132818795545,-0.236816553349996,1.2125914916257,0.238868206149359,0.999265045113336,-4.56608731115282
"HNRNPUL1",0.222081934258383,0.0737114938790234,1.21257830198577,0.2388731449993,0.999265045113336,-4.56608972709505
"HOXC13",-0.226632197833695,0.0685225477217882,-1.21253350897402,0.23888991828329,0.999265045113336,-4.56609793166862
"WWC3",-0.248067171702712,0.140942027037555,-1.21253340857867,0.238889955878543,0.999265045113336,-4.56609795005742
"S100PBP",-0.27246003502037,-0.0246604918748454,-1.21248403179539,0.238908446646696,0.999265045113336,-4.56610699395757
"TNFSF12",-0.299682339113488,0.319444082763856,-1.21232025744215,0.238969785123609,0.999265045113336,-4.56613698903433
"APLN",-0.256631931503531,-0.0878500924369069,-1.21212888841193,0.23904147375219,0.999265045113336,-4.56617203415929
"CD151",0.250523712042887,-0.037393916808156,1.21194247239507,0.239111322589895,0.999265045113336,-4.56620616822127
"PRR15",-0.306758899292248,-0.243364686862431,-1.21187349963049,0.239137170140322,0.999265045113336,-4.56621879660463
"MPEG1",0.287927018235416,0.220341768856933,1.21178541467483,0.239170183061797,0.999265045113336,-4.56623492349254
"INTS12",-0.275562898108846,0.247857135394302,-1.21154483618603,0.239260365853429,0.999265045113336,-4.56627896488552
"BLVRA",-0.31819003349669,0.0440767779481478,-1.21140239061271,0.239313774859158,0.999265045113336,-4.5663050385009
"CHORDC1",0.285739623299583,0.137160231082052,1.21135116485778,0.239332983815994,0.999265045113336,-4.56631441443159
"MC3R",0.388174774954361,0.155309056113964,1.211291834611,0.239355233304885,0.999265045113336,-4.56632527336512
"DNMT1",0.227978112664958,0.167292925507794,1.21127928170067,0.239359940983664,0.999265045113336,-4.56632757081313
"RTCB",0.279275129398876,-0.119868204781914,1.21096538267236,0.239477684344516,0.999265045113336,-4.56638501511177
"SMARCC1",0.247143409864825,0.313717629685484,1.21090507420887,0.239500311036516,0.999265045113336,-4.56639605041897
"IL12RB2",-0.316929806633693,0.0956836994325131,-1.2105760467721,0.239623784930116,0.999265045113336,-4.56645624888326
"PNPLA2",0.286446198598073,-0.195365843391551,1.21052476279365,0.239643034570793,0.999265045113336,-4.56646563062245
"CTAG1A",0.32701501787996,-0.227310811014393,1.21034065641272,0.239712149257055,0.999265045113336,-4.56649930801902
"CTAG1B",0.32701501787996,-0.227310811014393,1.21034065641272,0.239712149257055,0.999265045113336,-4.56649930801902
"ZC3H11A",-0.23605596631877,0.263175426037017,-1.21008936606965,0.239806509563454,0.999265045113336,-4.56654526868469
"TUFT1",-0.248585804760474,0.207417052092469,-1.21003167302437,0.239828177447743,0.999265045113336,-4.56655581964483
"LIG3",-0.303359643209555,0.275130761227645,-1.20990934336414,0.239874125925678,0.999265045113336,-4.56657819015133
"GPT2",-0.288990671941556,-0.00767096234880436,-1.2095838666526,0.239996411289079,0.999265045113336,-4.56663770195106
"NIPSNAP1",0.284719293020131,0.0532512302517434,1.20923518431447,0.240127467588479,0.999265045113336,-4.56670144332543
"EIF1B",0.362555137061669,0.0410256789819257,1.20902504721338,0.240206476191377,0.999265045113336,-4.56673985101443
"ZNF16",-0.241569280664718,0.102060297300059,-1.20901607984745,0.240209848232563,0.999265045113336,-4.5667414899071
"CTSS",0.274376636833271,0.189431655387427,1.20897390538222,0.240225707777084,0.999265045113336,-4.56674919766817
"CA3",-0.248292007338956,0.138676757797765,-1.20889716668489,0.240254567098788,0.999265045113336,-4.56676322182939
"EPHX3",-0.247941822182227,0.174216650428688,-1.20860782158096,0.240363405446909,0.999265045113336,-4.56681609419862
"SETSIP",0.346489174746404,0.106099298029097,1.20859499330218,0.240368231719641,0.999265045113336,-4.56681843810292
"CDC123",0.243963440346898,0.0443543272398472,1.20772399551496,0.240696091129107,0.999265045113336,-4.56697753735399
"CCDC173",-0.261004847370612,0.0167267242729835,-1.20751576166532,0.240774524189385,0.999265045113336,-4.56701556113543
"GOLGA8B",-0.293148751945975,0.156776189291138,-1.20729896775058,0.240856201997409,0.999265045113336,-4.56705514271299
"ZNF207",0.256246554281364,0.334945221748919,1.20706496881368,0.240944385353537,0.999265045113336,-4.56709785948228
"RPP21",0.385938758071248,0.169279969639248,1.20682908562705,0.241033303491494,0.999265045113336,-4.56714091386632
"PRAC2",-0.316235251655428,0.0298486257933871,-1.20664299430959,0.241103469666293,0.999265045113336,-4.56717487552593
"OR2AE1",0.309713378027314,0.142455120052564,1.20658781926446,0.241124276515079,0.999265045113336,-4.56718494420622
"AGER",-0.294087397204906,0.00881496441916779,-1.20651313373728,0.241152443048046,0.999265045113336,-4.56719857272236
"GORASP1",0.231310493758435,-0.037021002390845,1.20600818066744,0.241342943803748,0.999265045113336,-4.56729069909457
"AURKA",-0.343861270238379,0.169692723637793,-1.20555122077424,0.241515436431724,0.999265045113336,-4.5673740441025
"ACTR6",0.287043435637732,0.0976146615855338,1.20551613531884,0.241528684292843,0.999265045113336,-4.56738044235474
"CABLES2",-0.312179879798226,0.0821799589657546,-1.20547136565947,0.241545589594214,0.999265045113336,-4.56738860643208
"SOX14",-0.475455798670638,0.128201087006673,-1.20514298361481,0.241669616016625,0.999265045113336,-4.56744848228167
"TBC1D24",0.355932442974945,-0.190014644449452,1.20502811407529,0.241713012380011,0.999265045113336,-4.56746942420333
"VCAM1",0.24940024804375,0.120705235986475,1.20498435708786,0.241729544804072,0.999265045113336,-4.56747740116234
"CEP70",-0.357860150844568,0.193477109497001,-1.20494039868266,0.241746154188464,0.999265045113336,-4.56748541461861
"PHF20",-0.30927316854598,-0.0184408565587949,-1.2049170821615,0.241754964527219,0.999265045113336,-4.56748966504492
"THAP9",-0.354437457539649,0.125884630540011,-1.20438773389381,0.241955048364188,0.999265045113336,-4.56758614444333
"ZNF835",0.195112454518426,0.100855988954697,1.20419245820776,0.242028890520145,0.999265045113336,-4.56762172740082
"SIAH2",-0.248472551542753,0.0656733431521267,-1.20388030024432,0.242146966244323,0.999265045113336,-4.56767859943685
"INPP5F",-0.238903451984492,0.0945335830021472,-1.20382922679776,0.242166289237844,0.999265045113336,-4.56768790343793
"HOXA2",-0.356789306530618,0.125999401863668,-1.20380401484461,0.24217582829109,0.999265045113336,-4.56769249616485
"ATP11C",-0.327961520541992,0.260324110084761,-1.20358832591285,0.242257446740798,0.999265045113336,-4.56773178407909
"OR2L13",0.297151161717185,0.126688532058898,1.20351288066736,0.242286000738215,0.999265045113336,-4.56774552522908
"KCNC4",-0.303406856424596,-0.00516190428418181,-1.20333939015915,0.242351671870548,0.999265045113336,-4.56777712127903
"KRR1",0.369572062129023,0.0428813646563909,1.20310154506249,0.242441724895774,0.999265045113336,-4.56782043194532
"NOL8",-0.337214375021743,0.273407439514863,-1.20289938747627,0.242518285753288,0.999265045113336,-4.56785723893908
"MAGEB3",0.283403124853508,0.152038040182291,1.20248786459312,0.242674193541228,0.999265045113336,-4.56793215071282
"RPL5",0.293500722943622,0.175219808499976,1.20221336355226,0.242778231869022,0.999265045113336,-4.5679821088121
"KCNC2",0.291441154328916,0.0767705585607377,1.20181279842549,0.242930109987127,0.999265045113336,-4.5680549945122
"HLA-A",0.346162936238743,0.082536821206305,1.20169503505851,0.242974774732053,0.999265045113336,-4.56807641888858
"RRM1",0.254412978321499,0.176731963260691,1.20166626152359,0.242985688766986,0.999265045113336,-4.56808165333859
"TFAM",0.367076965300502,0.0803786262354019,1.20165582412827,0.242989647847008,0.999265045113336,-4.56808355207457
"CPA6",0.316598081962623,0.122171936383623,1.20151284549564,0.243043886952611,0.999265045113336,-4.56810956100544
"KLHL35",-0.300043641806998,0.0556566585745786,-1.20137505536489,0.243096166435901,0.999265045113336,-4.56813462387978
"SMYD2",-0.295009987399613,0.263140649719435,-1.20123485124749,0.243149370525929,0.999265045113336,-4.56816012359379
"TAF5L",-0.245277794715488,0.263522582052615,-1.20116242375653,0.243176858457004,0.999265045113336,-4.56817329550343
"SSX5",0.302672172312072,0.214354978589498,1.2010466217864,0.243220812889731,0.999265045113336,-4.5681943543879
"UBAC2",0.261132661352119,-0.0240750666665675,1.20086326076572,0.243290422663173,0.999265045113336,-4.56822769589908
"NDUFAB1",0.325255284146478,-0.330842628851081,1.20082632675032,0.24330444582784,0.999265045113336,-4.56823441133919
"KDM4B",-0.277086183494271,-0.032785802332505,-1.20055994096954,0.243405605652181,0.999265045113336,-4.56828284164989
"PRAMEF27",0.300621144931635,0.170854564668048,1.20045278974078,0.243446305204743,0.999265045113336,-4.56830231999072
"ALMS1",-0.251862300725626,0.221434824447818,-1.20001875593546,0.243611217982485,0.999265045113336,-4.56838120670216
"SLC45A4",-0.278337295230245,0.100030965489248,-1.1998907383039,0.243659874845854,0.999265045113336,-4.56840447007471
"LEAP2",-0.346932002043823,-0.00939281826159092,-1.19924891918033,0.243903927525114,0.999265045113336,-4.56852107300486
"PEX6",0.297200812451692,0.045032384517613,1.19917234335849,0.243933057895349,0.999265045113336,-4.56853498179795
"RSAD2",0.411424956330906,0.0350554077871818,1.19878705180738,0.244079667262852,0.999265045113336,-4.56860495368217
"EMC8",0.330264265734858,0.138861686972774,1.19872032430954,0.244105064848596,0.999265045113336,-4.5686170701649
"OPHN1",-0.289610432477897,0.151573948144798,-1.19804175230195,0.244363453663668,0.999265045113336,-4.56874025714516
"MAP3K10",-0.357475518302758,0.102551405618555,-1.19804164416932,0.244363494855173,0.999265045113336,-4.56874027677117
"CNKSR2",-0.365283762861754,-0.0840914916783447,-1.19794470604895,0.244400424084107,0.999265045113336,-4.56875787043781
"APC",-0.233756887564488,0.112782920114155,-1.19769354252032,0.244496126081209,0.999265045113336,-4.56880345001139
"DLK2",-0.262832710329401,0.13936588279962,-1.19765819210669,0.244509598078514,0.999265045113336,-4.5688098645969
"CTSD",0.248144371803936,0.08934291520956,1.19762448095067,0.244522445877798,0.999265045113336,-4.56881598159298
"NUTF2",0.26532450752448,0.0697223746734444,1.19751937746399,0.244562505570764,0.999265045113336,-4.56883505211137
"AQR",-0.264575118713243,0.0374568704187994,-1.19744357387774,0.244591400815062,0.999265045113336,-4.56884880551305
"RCC2",0.225818488234127,0.0968563086743031,1.19723727236103,0.244670053030619,0.999265045113336,-4.56888623240844
"STK33",0.212941226911979,0.0383308168527126,1.1972218540104,0.244675932024099,0.999265045113336,-4.56888902938386
"NVL",-0.227583700836408,0.280035769198384,-1.19641985176702,0.244981880989649,0.999265045113336,-4.56903447923166
"DBNDD2",-0.279773119037125,0.0960000108828348,-1.19599745335611,0.245143133925024,0.999265045113336,-4.56911105485369
"TMEM234",-0.323961029972031,-0.170133760637648,-1.19593389164016,0.245167405878943,0.999265045113336,-4.56912257602373
"GMIP",-0.27514442975553,0.106166416971769,-1.19589054182543,0.245183960665999,0.999265045113336,-4.56913043332514
"CASP5",0.359917332793858,0.12707539879751,1.19543661071664,0.245357362198579,0.999265045113336,-4.56921269683438
"WTH3DI",0.330125821843528,0.112702239088727,1.19525118185798,0.245428222514458,0.999265045113336,-4.56924629426127
"TNFSF10",0.264141063490293,0.0683738759693023,1.19511578286513,0.245479974004468,0.999265045113336,-4.56927082438034
"OR1N2",0.40045715814954,0.0890090057969627,1.19504752608423,0.245506065865798,0.999265045113336,-4.56928318959873
"ZNF616",-0.319778726476712,0.11769772996805,-1.19492524278365,0.245552815143486,0.999265045113336,-4.56930534077137
"TICAM2",0.327184673153053,0.151206906398456,1.19448401506001,0.245721553549917,0.999265045113336,-4.56938525317778
"POLR3D",-0.325256284852891,0.0480198094187729,-1.19447785702735,0.245723909179295,0.999265045113336,-4.56938636832277
"OR10A7",0.333919892050963,0.124365153415419,1.19436438547155,0.245767318442725,0.999265045113336,-4.56940691585922
"RARRES2",0.451523779454182,0.122899851731064,1.19396772134105,0.245919110169036,0.999265045113336,-4.56947873246533
"RGS22",0.269161164276756,0.252634759969789,1.1939431015925,0.24592853374909,0.999265045113336,-4.56948318930565
"RND1",0.238967332190008,-0.191686486688144,1.19345455964491,0.246115586741295,0.999265045113336,-4.56957161409895
"SYCP2L",-0.313133579791328,0.00809314647710547,-1.19336462153384,0.246150033917537,0.999265045113336,-4.5695878896459
"PKN3",0.26569919421381,-0.0185536081941884,1.19332727728501,0.246164338195735,0.999265045113336,-4.56959464732978
"C15orf56",-0.246552104446121,0.154192335308309,-1.19323148685368,0.246201032460431,0.999265045113336,-4.56961198049076
"TRIM48",0.340541478854145,0.176321829305168,1.19322503073809,0.246203505740775,0.999265045113336,-4.56961314867873
"TTC30B",-0.314874920401983,0.0153062220080867,-1.19318267561963,0.246219732072709,0.999265045113336,-4.56962081241494
"ZP3",-0.407788325122245,0.166504757343651,-1.19298680611514,0.246294780539761,0.999265045113336,-4.56965625034594
"RIC1",-0.293449299568166,0.290055764336738,-1.19262598171791,0.246433077413208,0.999265045113336,-4.56972152130985
"CDH15",0.240495792002133,0.14796188122739,1.19243872442507,0.246504872455433,0.999265045113336,-4.56975538908292
"C2CD2",-0.31038874352048,0.115875395115038,-1.19237932423082,0.246527649964997,0.999265045113336,-4.56976613148614
"MAGEB4",0.242043118099862,0.278092972114693,1.19236462110303,0.246533288248734,0.999265045113336,-4.56976879045349
"UQCRC1",0.28135173687248,-0.114395938305661,1.19203567446288,0.246659456457264,0.999265045113336,-4.56982827181569
"ACYP1",-0.227328620307752,0.0484329916137482,-1.19201831503662,0.246666116051927,0.999265045113336,-4.56983141046373
"HLF",-0.298693260135845,0.0251290277604512,-1.19200763519416,0.246670213225814,0.999265045113336,-4.56983334140112
"PSMB2",0.229039578736355,0.177543307348168,1.1917571385144,0.246766327489869,0.999265045113336,-4.56987862792204
"CHRNA5",0.333145847150478,-0.0341030637857745,1.19175686756851,0.24676643146563,0.999265045113336,-4.56987867690157
"HSD17B3",0.245523125092669,-0.10983088453256,1.19136711586,0.246916033186523,0.999265045113336,-4.56994912443186
"QKI",0.247925133768777,0.207181458105095,1.191326013859,0.246931813691389,0.999265045113336,-4.56995655258226
"PPP6C",-0.297843319847112,-0.0323616094925316,-1.19126579797068,0.246954934059344,0.999265045113336,-4.56996743473213
"LRBA",-0.216877936284489,0.0915444844315672,-1.19111345922444,0.247013432995414,0.999265045113336,-4.56999496334715
"CTSC",0.340730539233548,0.0799842916885908,1.19104276827146,0.247040582257326,0.999265045113336,-4.57000773675378
"STON1",-0.291112487082103,0.127621923767651,-1.1908466221358,0.247115925040552,0.999265045113336,-4.57004317608045
"MFAP3",-0.232752206914952,-0.127683695581761,-1.19082655812043,0.247123632914693,0.999265045113336,-4.57004680095861
"PIGS",0.363283755829879,-0.0842366071545632,1.19075737170584,0.247150213236358,0.999265045113336,-4.57005930020828
"PCDH11X",-0.34203284624958,0.135282941464387,-1.19067614027531,0.247181423804274,0.999265045113336,-4.57007397480737
"OR1S1",0.338707358179549,0.16094456917261,1.19057924684472,0.247218655866501,0.999265045113336,-4.57009147777282
"TTI2",0.246584510832207,0.00717247212441067,1.19056949172889,0.247222404579948,0.999265045113336,-4.5700932398903
"TAF1B",-0.301524104916976,0.0264634898460451,-1.19045519178709,0.247266331149882,0.999265045113336,-4.57011388566265
"C1QTNF1",0.275961486412205,-0.118317562011121,1.19034876886791,0.247307235776959,0.999265045113336,-4.5701331072612
"CASC10",-0.2995773849789,0.151786128527744,-1.19029743499405,0.247326968241089,0.999265045113336,-4.57014237847005
"RPTOR",0.301993176049966,-0.0417026377051627,1.19026818397609,0.247338212703726,0.999265045113336,-4.57014766124448
"ITGB6",-0.249435775228584,0.0778986127086772,-1.1901585248118,0.247380370498266,0.999265045113336,-4.5701674649578
"ZNF8",-0.289193214469324,0.0142586601177558,-1.1900449332958,0.247424045754632,0.999265045113336,-4.57018797735604
"TFR2",-0.301778756666586,0.156518668647512,-1.18983210061933,0.24750589423986,0.999265045113336,-4.57022640672814
"ZNF84",-0.292074704238363,0.111544269537574,-1.18975416788016,0.247535869709927,0.999265045113336,-4.57024047705967
"MVP",0.262925100343941,-0.15914921482852,1.18975413908356,0.247535880786542,0.999265045113336,-4.57024048225861
"RHEB",-0.245827182452496,0.214495221222868,-1.18901209358571,0.247821432304885,0.999265045113336,-4.57037441920562
"GLCCI1",-0.222061882384151,0.0117089897789085,-1.1889442642199,0.247847546516958,0.999265045113336,-4.5703866590094
"BOP1",-0.296005534463486,0.137321496131466,-1.18889256715514,0.247867451203398,0.999265045113336,-4.57039598738184
"VSIG4",0.33940916630029,0.258252865842162,1.18882488777038,0.247893511304883,0.999265045113336,-4.5704081991825
"EIF4E2",0.265051105778542,0.00196961541401227,1.1884859014137,0.248024069742635,0.999265045113336,-4.57046935653353
"UBE2C",-0.327614787695138,0.113185607817827,-1.18843979274522,0.248041832191891,0.999265045113336,-4.57047767407881
"8-Mar",-0.262252981088504,-0.0673933836781585,-1.18820605091066,0.248131891290535,0.999265045113336,-4.57051983498096
"LRP1B",-0.383139741597687,0.0764774116069483,-1.18771761387297,0.248320161935649,0.999265045113336,-4.57060791572663
"SULT2B1",-0.299883992290332,0.0451983578461769,-1.18750353894393,0.24840271204923,0.999265045113336,-4.57064651150982
"DR1",0.211742208089386,0.0421479813031344,1.18736286062047,0.248456970681383,0.999265045113336,-4.57067187164438
"SCFD2",-0.403054941501276,-0.104608339824355,-1.18732250078305,0.248472538826916,0.999265045113336,-4.57067914690274
"MYL12B",0.219927378886951,0.0293997408472011,1.18729607968012,0.248482730730768,0.999265045113336,-4.57068390946428
"MCM3AP",0.238068878828531,0.0152262568373237,1.18729128464973,0.248484580440744,0.999265045113336,-4.57068477378843
"C1orf185",0.341249357995337,0.181706321830873,1.18715413117623,0.248537492541824,0.999265045113336,-4.57070949513997
"SPAG7",0.280946442953011,-0.0740302032450494,1.18706268323035,0.248572776719205,0.999265045113336,-4.57072597704189
"ADPRH",0.253635955427899,0.13991709185254,1.18703438664334,0.248583695405708,0.999265045113336,-4.57073107681257
"STK35",-0.20130505255738,-0.10349056107447,-1.18692946503024,0.248624184215034,0.999265045113336,-4.57074998556527
"COX11",0.269241322594684,-0.0250212836422092,1.18649775300456,0.248790832156574,0.999265045113336,-4.57082777432554
"ALDOA",0.279251852161511,-0.2827964962399,1.18647461715645,0.248799765340536,0.999265045113336,-4.57083194248527
"CNP",0.350620767448992,0.0480756093087956,1.18645841628449,0.248806020943713,0.999265045113336,-4.57083486120103
"VPS50",-0.27504200362877,0.160938635854224,-1.1863374252389,0.248852742653607,0.999265045113336,-4.5708566577332
"SPTBN2",-0.305470564685957,-0.0129561393803513,-1.18609414997115,0.248946705372418,0.999265045113336,-4.5709004786074
"SRPX",-0.222207106664054,-0.0427203794352836,-1.18595812593485,0.248999254943741,0.999265045113336,-4.57092497744731
"AGFG2",-0.187938802203472,-0.251437491565615,-1.18577248450715,0.249070986415488,0.999265045113336,-4.57095840923659
"MUC3A",0.361487557585387,0.184891820898877,1.18576492318662,0.249073908423012,0.999265045113336,-4.5709597708545
"ADAM22",-0.231328466756491,-0.0170440983523583,-1.18573488673133,0.249085516007784,0.999265045113336,-4.57096517965552
"GOLGA5",-0.261886974705287,0.170104451072081,-1.18571931394469,0.249091534269191,0.999265045113336,-4.57096798387665
"PKD2",-0.354175841853896,0.0715495147571154,-1.18566634240702,0.24911200647412,0.999265045113336,-4.57097752235024
"KIAA0319",-0.235335315062619,-0.0741474998585127,-1.18553593982691,0.24916240926379,0.999265045113336,-4.57100100227723
"FUCA1",-0.228242752830056,0.0565284749549525,-1.18525216132324,0.249272120866998,0.999265045113336,-4.57105209180558
"RFPL4A",0.313025923723817,0.132429134049324,1.18523330182211,0.249279413422496,0.999265045113336,-4.57105548680804
"RNF215",-0.272857684090319,-0.0971877917735982,-1.18512643456765,0.249320739669091,0.999265045113336,-4.57107472378765
"PLEKHF1",0.358904987415316,0.0469091124207612,1.18500850126672,0.249366351191035,0.999265045113336,-4.57109595120241
"ARFGAP3",-0.256567356557515,-0.0830473257796817,-1.18477256923599,0.249457618325305,0.999265045113336,-4.57113841294695
"IFIT5",0.375959273086483,0.0216566428631249,1.18452455035418,0.249553588104926,0.999265045113336,-4.57118304302553
"AMY2B",-0.354806528885611,0.0471259221323583,-1.18442698000613,0.249591350096161,0.999265045113336,-4.57120059848393
"MCC",-0.212484571164481,0.0510552170847672,-1.18434584017047,0.249622756360869,0.999265045113336,-4.57121519681853
"ZNF277",-0.326447870735095,-0.0163576306825446,-1.18424413150067,0.24966212825509,0.999265045113336,-4.57123349472696
"ISCA1",-0.30007029759952,0.0326740748746594,-1.1841818690371,0.249686232639153,0.999265045113336,-4.57124469546689
"MLC1",0.408253410820732,0.132740991684667,1.18340558981592,0.249986909077387,0.999265045113336,-4.5713843067086
"CSF2RB",0.237569296251308,0.177080121456229,1.18322663327771,0.25005626284722,0.999265045113336,-4.57141648148404
"GAPT",0.367901851835944,0.139636220890031,1.18312707620152,0.250094851970216,0.999265045113336,-4.571434379334
"PABPN1",0.264223016013502,-0.0508514707785312,1.1830194422878,0.250136576762095,0.999265045113336,-4.57145372789524
"TRIM32",-0.220492434206651,0.0621601809246483,-1.18299680390457,0.250145353301733,0.999265045113336,-4.57145779725982
"UPF2",-0.288140543924583,-0.0262454094109533,-1.18282810726438,0.250210761563895,0.999265045113336,-4.57148811945699
"DDAH1",0.214209461258163,0.115476795882206,1.1826997197461,0.250260549476273,0.999265045113336,-4.5715111941098
"SULT1A3",0.247737428751106,-0.0259093957041878,1.18257534261082,0.250308789266659,0.999265045113336,-4.5715335461565
"SULT1A4",0.247737428751106,-0.0259093957041878,1.18257534261082,0.250308789266659,0.999265045113336,-4.5715335461565
"RAET1L",0.251295860458207,0.15977982334974,1.1823033960151,0.250414288288834,0.999265045113336,-4.57158241189907
"PLCB1",-0.257363316331767,-0.0887530537429957,-1.18225685487011,0.250432346809738,0.999265045113336,-4.57159077395431
"BRWD1",-0.245799862193235,0.0826290068483276,-1.18216105178707,0.250469522623749,0.999265045113336,-4.57160798611452
"SART3",0.268423418033289,0.103989539191504,1.18168924296027,0.250652665552664,0.999265045113336,-4.57169273654012
"COL11A2",0.234403654753041,0.109287409503195,1.18160646546347,0.250684807794095,0.999265045113336,-4.57170760307858
"CHRNA7",-0.337167292728529,0.243098358278201,-1.18144453142021,0.250747695202462,0.999265045113336,-4.57173668353299
"ARAP2",-0.365509224619117,0.142186981105848,-1.18142636838317,0.25075474959119,0.999265045113336,-4.57173994509826
"THBS2",-0.224795879412825,0.175230634920165,-1.1813660950153,0.250778160385093,0.999265045113336,-4.57175076820621
"MARCKSL1",0.251486351484562,-0.137971101020001,1.18122571210899,0.250832692892741,0.999265045113336,-4.57177597469938
"POLI",-0.334184637229272,0.0802274813076373,-1.18121690014127,0.250836116246068,0.999265045113336,-4.57177755685803
"HSPB8",0.272313222776985,0.0797477195717518,1.18075951381029,0.251013853903754,0.999265045113336,-4.57185966655826
"CARMIL1",0.340866838266553,0.0795890825619386,1.18055262349764,0.251094281248337,0.999265045113336,-4.57189679934859
"RGS11",-0.322281658068236,0.112242916675277,-1.1803343922713,0.251179138217684,0.999265045113336,-4.57193596219366
"EPSTI1",0.492784093890692,-0.0345802064624911,1.18026997705865,0.251204189515607,0.999265045113336,-4.57194752080943
"GKAP1",-0.295994366839402,0.0494060850372993,-1.17967397066319,0.251436067202536,0.999265045113336,-4.57205444473681
"NBPF6",0.283902891763897,0.0746109368123826,1.17964826525573,0.251446071555286,0.999265045113336,-4.57205905536942
"HIST1H2AI",0.294866408705011,0.145375880090244,1.17952055477835,0.251495779938471,0.999265045113336,-4.57208196092563
"NRTN",0.307003016925301,-0.119135076677805,1.1792695193066,0.251593511198663,0.999265045113336,-4.5721269799208
"SLC35B1",0.286909136204029,0.0552145255645369,1.17923287881264,0.251607778180205,0.999265045113336,-4.57213355016177
"MOB4",-0.414314873272695,-0.125289808953481,-1.17882528784782,0.251766525745765,0.999265045113336,-4.5722066273146
"TM4SF19",0.384649140661639,-0.0342421349277903,1.17878600412683,0.251781829836542,0.999265045113336,-4.57221366948273
"OR2T8",0.360615293221208,0.141602870769813,1.17851947015782,0.251885684113436,0.999265045113336,-4.57226144473708
"PRMT2",0.315739565894652,0.120685871462697,1.17847965217741,0.251901201839359,0.999265045113336,-4.57226858125328
"DHRS4L2",-0.3240201055607,-0.067342179028519,-1.17844210357561,0.251915835806314,0.999265045113336,-4.57227531086228
"PSKH2",0.32057004734822,0.169713339958014,1.17833051953763,0.251959327654929,0.999265045113336,-4.57229530842176
"PCDHA4",-0.293846208203445,-0.0499912581283822,-1.17814608595064,0.252031226220088,0.999265045113336,-4.57232835853652
"RBM43",0.320845888048905,0.0403893663117799,1.1779988087959,0.252088650951895,0.999265045113336,-4.5723547474379
"OR1F1",0.41117417251127,0.182106490928329,1.1779625349717,0.252102795955658,0.999265045113336,-4.57236124653818
"CCDC51",0.332556304054591,0.0102438033741976,1.17795109300238,0.252107257883005,0.999265045113336,-4.57236329653839
"SULT1A2",0.330849876121788,-0.0934883967711742,1.17776962880949,0.252178029829068,0.999265045113336,-4.57239580651867
"KPNA2",0.304812361849506,0.270256925405974,1.1777061021654,0.252202809051545,0.999265045113336,-4.57240718664082
"PRND",0.314854941644462,0.129729744455721,1.17756536768693,0.252257710473801,0.999265045113336,-4.57243239604246
"C1orf189",0.253012833471138,0.150369111869381,1.17747800288842,0.252291796539577,0.999265045113336,-4.57244804430563
"ARIH1",-0.27085698826317,-0.0619594408780978,-1.17742626883509,0.252311982613128,0.999265045113336,-4.57245731018043
"KCNC1",-0.312914922153368,0.00759529411436167,-1.17734885670346,0.252342190254463,0.999265045113336,-4.57247117456567
"TMED5",0.210695266058916,0.126709017949782,1.17716507732168,0.25241391519375,0.999265045113336,-4.57250408634034
"ZNF527",-0.29828303114695,0.182418835323969,-1.17715289441791,0.252418670444684,0.999265045113336,-4.57250626795231
"CISD2",0.259869376492433,-0.0410245790968078,1.17690996148631,0.252513506415257,0.999265045113336,-4.57254976671059
"TRIM49D2",0.285538762949482,0.103828874276047,1.17679034194052,0.252560213192342,0.999265045113336,-4.57257118284715
"ZBTB6",-0.335932106153973,0.0402759942644955,-1.17660391085866,0.252633020156439,0.999265045113336,-4.5726045572745
"SPDYE1",-0.204304446229172,0.0888222725857863,-1.17643190162575,0.252700208874703,0.999265045113336,-4.57263534632761
"PRR7",-0.203995130762325,-0.11838084770413,-1.17641274018071,0.252707694375272,0.999265045113336,-4.57263877594494
"RNF169",-0.234271066972798,0.098417028689334,-1.17636984215277,0.252724453274782,0.999265045113336,-4.57264645390616
"TMEM50A",0.254623263828782,-0.000711849753618868,1.17623831491831,0.252775841976148,0.999265045113336,-4.57266999352808
"SMIM8",-0.291613645284375,-0.108604508693957,-1.17612331194855,0.252820780922954,0.999265045113336,-4.57269057411731
"STAM2",-0.262942432079772,0.0169050246403628,-1.17607132170447,0.252841098766125,0.999265045113336,-4.57269987762806
